Epoch,Train Loss,Val Loss,Train Accuracy,Val Accuracy,Train AUC ROC,Val AUC ROC,Train PR,Val PR,Train F1,Val F1,Train Recall,Val Recall,Train Int AP,Val Int AP,Train AP,Val AP
172,0.3471,0.3982,0.8456,0.8293,0.921,0.8994,0.8172,0.8013,0.8523,0.8369,0.8905,0.8757,0.9047,0.8708,0.9047,0.8708
173,0.3512,0.3981,0.844,0.8264,0.9196,0.8984,0.8157,0.793,0.8506,0.8358,0.8887,0.8834,0.9039,0.8677,0.9039,0.8677
174,0.3464,0.3982,0.8461,0.829,0.9214,0.8995,0.8171,0.8097,0.8528,0.8341,0.8919,0.86,0.9058,0.8705,0.9059,0.8705
175,0.346,0.3961,0.847,0.8292,0.9213,0.8986,0.8195,0.7942,0.8533,0.8388,0.8901,0.8887,0.905,0.8682,0.905,0.8682
176,0.3469,0.4026,0.8448,0.8276,0.9212,0.8989,0.8162,0.7835,0.8516,0.8401,0.8902,0.9054,0.906,0.8696,0.906,0.8696
177,0.344,0.4007,0.8473,0.8313,0.9225,0.9004,0.8186,0.812,0.8539,0.8363,0.8923,0.8622,0.9075,0.8723,0.9075,0.8724
178,0.3464,0.3951,0.8463,0.8323,0.9214,0.9004,0.8183,0.8031,0.8528,0.84,0.8903,0.8803,0.9059,0.8712,0.9059,0.8712
179,0.3445,0.4006,0.8465,0.8311,0.9227,0.8992,0.819,0.7949,0.8528,0.8408,0.8895,0.8924,0.9076,0.8708,0.9076,0.8708
180,0.3469,0.4019,0.8471,0.8279,0.9214,0.8996,0.8184,0.7897,0.8537,0.8385,0.8922,0.8938,0.9066,0.8711,0.9066,0.8711
181,0.3458,0.4037,0.8455,0.8272,0.9216,0.8974,0.8162,0.7923,0.8524,0.8369,0.8919,0.8869,0.9074,0.8682,0.9074,0.8683
182,0.3437,0.4016,0.8469,0.8307,0.923,0.8999,0.819,0.7934,0.8533,0.8409,0.8907,0.8944,0.9093,0.8702,0.9093,0.8702
183,0.3467,0.3996,0.8465,0.8289,0.9215,0.8994,0.8178,0.8075,0.8531,0.8346,0.8917,0.8636,0.9059,0.8695,0.9059,0.8695
184,0.3448,0.4033,0.8468,0.8281,0.9226,0.8991,0.8187,0.8094,0.8533,0.8331,0.8909,0.8583,0.908,0.8711,0.908,0.8711
185,0.342,0.397,0.8486,0.8296,0.9236,0.8994,0.8202,0.799,0.855,0.8379,0.8928,0.8808,0.9085,0.8701,0.9085,0.8701
186,0.3426,0.3988,0.8477,0.8313,0.9234,0.8992,0.8201,0.8025,0.854,0.8389,0.8908,0.8788,0.9098,0.8689,0.9098,0.869
187,0.3429,0.4014,0.8479,0.8303,0.9233,0.8992,0.8201,0.7891,0.8543,0.8416,0.8915,0.9015,0.9092,0.8703,0.9092,0.8703
188,0.3443,0.4013,0.8465,0.8283,0.9229,0.8982,0.8193,0.7922,0.8528,0.8383,0.8892,0.89,0.9085,0.8684,0.9085,0.8685
189,0.3483,0.3966,0.8463,0.8314,0.9216,0.9003,0.8184,0.8099,0.8527,0.837,0.8901,0.866,0.9064,0.8708,0.9064,0.8708
190,0.3431,0.4028,0.8461,0.8274,0.9233,0.8995,0.8179,0.8079,0.8526,0.8327,0.8904,0.8592,0.9096,0.8727,0.9096,0.8728
191,0.3411,0.4005,0.8494,0.8274,0.9241,0.8993,0.8222,0.796,0.8555,0.8361,0.8917,0.8805,0.9099,0.8705,0.91,0.8705
192,0.3413,0.4016,0.8487,0.8289,0.9244,0.9005,0.8198,0.7991,0.8552,0.837,0.8938,0.8786,0.9095,0.8729,0.9095,0.8729
193,0.3417,0.3984,0.8481,0.8298,0.9241,0.9,0.8211,0.7958,0.8542,0.8391,0.8901,0.8874,0.9101,0.8712,0.9101,0.8713
194,0.3397,0.3992,0.8498,0.8291,0.9251,0.8997,0.8221,0.7996,0.8559,0.8371,0.8927,0.8783,0.9117,0.8706,0.9117,0.8706
195,0.3415,0.4034,0.849,0.8276,0.9243,0.8992,0.8227,0.7916,0.8549,0.8377,0.8896,0.8894,0.9102,0.8706,0.9102,0.8706
196,0.3407,0.4029,0.8488,0.8281,0.9248,0.8997,0.821,0.7952,0.8551,0.8372,0.892,0.8838,0.9113,0.8714,0.9113,0.8715
197,0.3441,0.405,0.8467,0.8282,0.9233,0.897,0.8186,0.7914,0.8532,0.8384,0.8908,0.8913,0.9093,0.8684,0.9093,0.8685
198,0.3397,0.3994,0.8503,0.8296,0.925,0.9005,0.8237,0.8089,0.8562,0.8351,0.8915,0.8631,0.9102,0.8721,0.9102,0.8722
199,0.339,0.4031,0.8501,0.8284,0.9252,0.8999,0.8227,0.794,0.8562,0.8379,0.8926,0.8869,0.9118,0.8715,0.9118,0.8715
200,0.3378,0.4027,0.8495,0.8294,0.9256,0.8995,0.8224,0.7949,0.8556,0.8388,0.8916,0.8878,0.9122,0.8718,0.9122,0.8719
Epoch,Test Loss,Test Accuracy,Test AUC ROC,Test PR,Test F1,Test Recall,Test Int AP,Test AP
200,0.3913,0.8308,0.9008,0.8011,0.8387,0.8801,0.8728,0.8729
