Epoch,Train Loss,Val Loss,Train Accuracy,Val Accuracy,Train AUC ROC,Val AUC ROC,Train PR,Val PR,Train F1,Val F1,Train Recall,Val Recall,Train Int AP,Val Int AP,Train AP,Val AP
172,0.3499,0.4025,0.8448,0.8293,0.9195,0.8991,0.8154,0.7939,0.8517,0.839,0.8913,0.8896,0.9028,0.8659,0.9028,0.866
173,0.3507,0.3977,0.8447,0.8317,0.9195,0.9002,0.8153,0.793,0.8516,0.8421,0.8913,0.8977,0.9038,0.8663,0.9038,0.8664
174,0.3518,0.4037,0.8435,0.8279,0.9189,0.8985,0.8137,0.8011,0.8506,0.8352,0.891,0.8724,0.9023,0.8644,0.9023,0.8645
175,0.3523,0.4015,0.8447,0.8281,0.9187,0.8996,0.8145,0.7886,0.8518,0.8391,0.8927,0.8964,0.9026,0.8663,0.9027,0.8664
176,0.3499,0.4011,0.8458,0.8284,0.9193,0.8979,0.8147,0.7953,0.8531,0.8375,0.8953,0.8845,0.903,0.8632,0.903,0.8632
177,0.3501,0.3995,0.8453,0.8291,0.9194,0.8986,0.8154,0.8062,0.8523,0.8352,0.8926,0.8664,0.9027,0.8637,0.9027,0.8638
178,0.3486,0.402,0.8453,0.8258,0.9203,0.8987,0.8158,0.7958,0.8522,0.8342,0.892,0.8764,0.9038,0.8628,0.9038,0.8629
179,0.3468,0.404,0.8463,0.8276,0.9214,0.8984,0.8163,0.8078,0.8532,0.833,0.8937,0.8598,0.9057,0.865,0.9058,0.8651
180,0.3474,0.4038,0.8465,0.8283,0.9209,0.8994,0.8173,0.7877,0.8533,0.8396,0.8926,0.8988,0.9052,0.8648,0.9052,0.8649
181,0.3531,0.4031,0.844,0.8303,0.9185,0.8998,0.8142,0.7923,0.851,0.8406,0.8914,0.8953,0.9029,0.865,0.9029,0.865
182,0.3447,0.4021,0.8491,0.8334,0.9221,0.8993,0.8197,0.8069,0.8557,0.8403,0.8951,0.8766,0.9066,0.865,0.9066,0.8651
183,0.3476,0.4051,0.8458,0.8282,0.9207,0.8985,0.8169,0.7935,0.8525,0.8378,0.8913,0.8874,0.9051,0.8642,0.9051,0.8642
184,0.346,0.407,0.8474,0.8304,0.9217,0.8987,0.8182,0.7958,0.8541,0.8398,0.8932,0.8889,0.9063,0.8639,0.9063,0.864
185,0.3482,0.4044,0.8446,0.8309,0.9206,0.8991,0.8156,0.8017,0.8514,0.8388,0.8904,0.8794,0.9055,0.8644,0.9055,0.8645
186,0.3461,0.4024,0.848,0.829,0.9215,0.8997,0.8192,0.7958,0.8546,0.838,0.8932,0.8849,0.9059,0.8652,0.9059,0.8653
187,0.3441,0.4044,0.8481,0.83,0.9226,0.8976,0.8178,0.7962,0.855,0.8391,0.8957,0.8869,0.9076,0.8604,0.9076,0.8605
188,0.3441,0.4038,0.8484,0.8292,0.9229,0.899,0.8197,0.807,0.8548,0.8351,0.8931,0.8653,0.9081,0.8639,0.9081,0.864
189,0.346,0.4013,0.8468,0.8318,0.9217,0.8999,0.8171,0.7933,0.8537,0.8422,0.8937,0.8975,0.9064,0.8661,0.9064,0.8661
190,0.3434,0.4038,0.8482,0.8293,0.9228,0.8992,0.8184,0.797,0.855,0.8381,0.8949,0.8836,0.9082,0.8648,0.9082,0.8649
191,0.344,0.4056,0.8484,0.8293,0.9227,0.8969,0.8184,0.7916,0.8552,0.8397,0.8956,0.894,0.908,0.8608,0.9081,0.8609
192,0.3476,0.4036,0.8468,0.8287,0.9213,0.8983,0.8182,0.7963,0.8534,0.8376,0.8919,0.8834,0.9063,0.8632,0.9063,0.8632
193,0.3453,0.4045,0.846,0.8294,0.922,0.899,0.8169,0.7954,0.8528,0.8387,0.892,0.8869,0.9069,0.8635,0.9069,0.8637
194,0.3421,0.4031,0.8485,0.8282,0.9234,0.8991,0.819,0.8079,0.8552,0.8337,0.8946,0.8611,0.9091,0.8643,0.9091,0.8644
195,0.3421,0.4038,0.8489,0.8285,0.9234,0.8997,0.8198,0.8018,0.8555,0.8358,0.8944,0.8728,0.909,0.8648,0.909,0.8649
196,0.3409,0.4044,0.8495,0.8283,0.924,0.8997,0.8198,0.8019,0.8561,0.8355,0.8958,0.8719,0.9093,0.866,0.9093,0.8661
197,0.3422,0.4067,0.849,0.8275,0.9233,0.8994,0.8197,0.7898,0.8556,0.8381,0.8948,0.8927,0.9087,0.8643,0.9087,0.8644
198,0.3408,0.4052,0.8504,0.8291,0.9241,0.8989,0.8203,0.8135,0.8571,0.8332,0.8974,0.8539,0.9095,0.866,0.9095,0.866
199,0.3424,0.4095,0.8489,0.8293,0.9236,0.899,0.8205,0.7981,0.8553,0.8378,0.8932,0.8816,0.9088,0.8649,0.9088,0.865
200,0.3377,0.4053,0.8516,0.8309,0.925,0.8996,0.8227,0.8054,0.858,0.8377,0.8965,0.8728,0.9104,0.865,0.9104,0.8651
Epoch,Test Loss,Test Accuracy,Test AUC ROC,Test PR,Test F1,Test Recall,Test Int AP,Test AP
200,0.4023,0.8287,0.8991,0.8031,0.8357,0.8711,0.8664,0.8664
