Epoch,Train Loss,Val Loss,Train Accuracy,Val Accuracy,Train AUC ROC,Val AUC ROC,Train PR,Val PR,Train F1,Val F1,Train Recall,Val Recall,Train Int AP,Val Int AP,Train AP,Val AP
172,0.3628,0.3917,0.8388,0.8294,0.9129,0.8991,0.8087,0.8005,0.8463,0.8372,0.8875,0.8775,0.8929,0.8646,0.8929,0.8647
173,0.3625,0.3929,0.8371,0.8286,0.9135,0.8984,0.8073,0.8007,0.8447,0.8362,0.8858,0.875,0.8949,0.8641,0.8949,0.8642
174,0.3634,0.3947,0.8388,0.8273,0.9128,0.8985,0.8094,0.7943,0.8461,0.8365,0.8863,0.8834,0.8928,0.8634,0.8928,0.8635
175,0.3584,0.3964,0.8408,0.8289,0.9149,0.8981,0.8107,0.7922,0.8482,0.839,0.8892,0.8916,0.8961,0.8638,0.8961,0.8638
176,0.3615,0.3939,0.8393,0.8304,0.9139,0.8986,0.8084,0.796,0.847,0.8397,0.8896,0.8885,0.8949,0.8648,0.8949,0.8649
177,0.362,0.3935,0.8396,0.8295,0.913,0.899,0.8086,0.7962,0.8473,0.8386,0.8899,0.8858,0.8931,0.8643,0.8931,0.8644
178,0.3592,0.3941,0.8396,0.8269,0.9149,0.8989,0.8102,0.8004,0.8468,0.8342,0.8869,0.8708,0.8974,0.8671,0.8974,0.8672
179,0.3578,0.3931,0.8416,0.8296,0.9157,0.8986,0.811,0.8028,0.8491,0.8369,0.8909,0.8739,0.8963,0.8626,0.8963,0.8627
180,0.3588,0.3936,0.8418,0.8263,0.9147,0.8987,0.8118,0.7984,0.849,0.8341,0.8899,0.873,0.8945,0.8629,0.8946,0.863
181,0.3597,0.3938,0.8402,0.8286,0.9143,0.8999,0.81,0.8063,0.8476,0.8347,0.8889,0.8651,0.894,0.8665,0.894,0.8666
182,0.3607,0.3922,0.8401,0.8282,0.9143,0.8994,0.81,0.7956,0.8475,0.8372,0.8887,0.8834,0.8951,0.8653,0.8951,0.8654
183,0.357,0.396,0.8418,0.8269,0.9161,0.8991,0.8122,0.7949,0.849,0.8358,0.8893,0.881,0.8968,0.864,0.8968,0.8641
184,0.3589,0.3969,0.8409,0.829,0.915,0.8982,0.8109,0.7974,0.8482,0.8376,0.8891,0.8821,0.8956,0.863,0.8956,0.8631
185,0.3556,0.3963,0.8417,0.8268,0.9167,0.8989,0.8122,0.7917,0.8488,0.8366,0.8888,0.8869,0.8986,0.8652,0.8986,0.8653
186,0.3617,0.394,0.8384,0.832,0.9139,0.8996,0.8077,0.8053,0.846,0.8391,0.8881,0.8759,0.8953,0.8651,0.8953,0.8652
187,0.3576,0.3953,0.8407,0.8253,0.9157,0.8985,0.8116,0.7857,0.8478,0.8366,0.8875,0.8946,0.8972,0.8646,0.8972,0.8647
188,0.3592,0.3958,0.84,0.8253,0.9152,0.8984,0.8094,0.8026,0.8476,0.8317,0.8896,0.8629,0.8969,0.8633,0.8969,0.8633
189,0.3565,0.3981,0.8416,0.8273,0.9162,0.8987,0.8118,0.7878,0.8489,0.8384,0.8896,0.896,0.8986,0.863,0.8986,0.8631
190,0.3606,0.3945,0.8393,0.8289,0.9142,0.8987,0.8087,0.8045,0.8469,0.8354,0.889,0.8689,0.8958,0.8643,0.8958,0.8644
191,0.3552,0.3962,0.8428,0.8271,0.9169,0.8985,0.8128,0.794,0.85,0.8363,0.8907,0.8834,0.8979,0.8643,0.8979,0.8644
192,0.3565,0.3926,0.8412,0.8293,0.9163,0.8996,0.8113,0.8,0.8485,0.8372,0.8892,0.8781,0.8984,0.8664,0.8984,0.8665
193,0.3563,0.3939,0.8418,0.8295,0.9163,0.9,0.8113,0.7891,0.8492,0.8407,0.8908,0.8995,0.8974,0.8651,0.8974,0.8652
194,0.3551,0.3983,0.8428,0.8268,0.9167,0.8988,0.8129,0.7918,0.8499,0.8366,0.8905,0.8867,0.8981,0.864,0.8981,0.8641
195,0.3541,0.398,0.8422,0.8281,0.9171,0.8996,0.8125,0.7833,0.8493,0.8407,0.8897,0.9072,0.8988,0.8649,0.8988,0.865
196,0.3548,0.3971,0.8418,0.8269,0.9171,0.898,0.8125,0.7915,0.8488,0.8368,0.8886,0.8876,0.8991,0.8623,0.8991,0.8624
197,0.3536,0.3968,0.8414,0.8286,0.9178,0.8994,0.8121,0.7893,0.8486,0.8395,0.8884,0.8966,0.9013,0.8634,0.9013,0.8635
198,0.3537,0.3973,0.8414,0.8282,0.9177,0.8987,0.812,0.7879,0.8486,0.8394,0.8886,0.8982,0.9013,0.8639,0.9013,0.864
199,0.3528,0.395,0.8436,0.8279,0.9183,0.8993,0.8141,0.7968,0.8507,0.8364,0.8907,0.8801,0.9004,0.865,0.9004,0.8652
200,0.3513,0.3998,0.8441,0.8281,0.9189,0.899,0.8155,0.7865,0.8508,0.8397,0.8892,0.9006,0.9018,0.8636,0.9018,0.8637
Epoch,Test Loss,Test Accuracy,Test AUC ROC,Test PR,Test F1,Test Recall,Test Int AP,Test AP
200,0.3946,0.8265,0.8982,0.802,0.8333,0.8671,0.868,0.868
