Epoch,Train Loss,Val Loss,Train Accuracy,Val Accuracy,Train AUC ROC,Val AUC ROC,Train PR,Val PR,Train F1,Val F1,Train Recall,Val Recall,Train Int AP,Val Int AP,Train AP,Val AP
172,0.2603,0.2963,0.8943,0.8925,0.9537,0.9436,0.8659,0.8648,0.8983,0.8964,0.9332,0.9303,0.9414,0.9198,0.9414,0.9198
173,0.2596,0.2925,0.8948,0.8925,0.9539,0.9441,0.866,0.8633,0.8988,0.8967,0.9343,0.9327,0.9417,0.9208,0.9417,0.9208
174,0.2588,0.2948,0.896,0.8914,0.9541,0.9441,0.8668,0.8703,0.9,0.8944,0.9358,0.92,0.9417,0.9205,0.9417,0.9205
175,0.2579,0.2905,0.8962,0.8931,0.9546,0.9444,0.8674,0.8625,0.9001,0.8974,0.9354,0.9352,0.9423,0.9214,0.9423,0.9214
176,0.2581,0.2955,0.8963,0.8931,0.9543,0.9439,0.8674,0.8671,0.9003,0.8968,0.9357,0.9286,0.9415,0.9201,0.9415,0.9201
177,0.2579,0.2932,0.8963,0.8919,0.9545,0.9436,0.8674,0.8624,0.9002,0.8961,0.9357,0.9326,0.9426,0.9201,0.9426,0.9201
178,0.2571,0.2944,0.8964,0.8924,0.9549,0.9444,0.8674,0.8664,0.9004,0.8961,0.9359,0.9279,0.9429,0.921,0.9429,0.921
179,0.2566,0.292,0.8961,0.8922,0.9551,0.9446,0.8674,0.8685,0.9,0.8956,0.9351,0.9244,0.9433,0.9216,0.9433,0.9216
180,0.2557,0.2965,0.8969,0.8935,0.9552,0.9439,0.8683,0.8615,0.9007,0.898,0.9357,0.9377,0.9435,0.9204,0.9435,0.9204
181,0.257,0.2946,0.8967,0.8938,0.9549,0.9443,0.8681,0.8645,0.9005,0.8979,0.9355,0.934,0.943,0.9204,0.943,0.9204
182,0.2577,0.2963,0.8966,0.8935,0.9547,0.9444,0.8678,0.8713,0.9005,0.8966,0.9358,0.9234,0.9418,0.9209,0.9418,0.9209
183,0.2569,0.2941,0.8956,0.8925,0.9548,0.9444,0.8674,0.8727,0.8994,0.8952,0.934,0.919,0.9428,0.9211,0.9428,0.9211
184,0.2552,0.2968,0.897,0.8926,0.9554,0.9435,0.8684,0.8708,0.9008,0.8957,0.9358,0.9221,0.9437,0.9188,0.9437,0.9188
185,0.2554,0.2932,0.897,0.8931,0.9555,0.9439,0.8686,0.8712,0.9009,0.8962,0.9357,0.9228,0.9435,0.9203,0.9435,0.9203
186,0.2559,0.2931,0.8967,0.8935,0.9553,0.9442,0.8683,0.8675,0.9005,0.8972,0.9351,0.9289,0.9434,0.9206,0.9434,0.9207
187,0.2573,0.2937,0.8958,0.8917,0.9549,0.9438,0.8671,0.8604,0.8998,0.8962,0.935,0.935,0.9428,0.9193,0.9428,0.9193
188,0.2559,0.2929,0.8982,0.8923,0.9552,0.9439,0.8693,0.871,0.902,0.8953,0.9372,0.9211,0.9431,0.9198,0.9431,0.9198
189,0.2554,0.2925,0.8977,0.8935,0.9552,0.9447,0.8689,0.865,0.9016,0.8975,0.9368,0.9326,0.9429,0.9216,0.9429,0.9216
190,0.2547,0.294,0.898,0.8913,0.9558,0.9441,0.8693,0.873,0.9018,0.8939,0.9368,0.9158,0.9439,0.9211,0.9439,0.9211
191,0.2556,0.2977,0.8975,0.8902,0.9552,0.9441,0.8695,0.871,0.9012,0.893,0.9352,0.9161,0.9428,0.9209,0.9428,0.9209
192,0.2538,0.2936,0.8975,0.893,0.9562,0.9441,0.8691,0.8694,0.9013,0.8963,0.9361,0.9248,0.9449,0.9201,0.9449,0.9201
193,0.2528,0.2967,0.8987,0.8926,0.9562,0.9443,0.8701,0.8713,0.9025,0.8956,0.9373,0.9213,0.9444,0.9213,0.9444,0.9213
194,0.2538,0.2932,0.8989,0.8935,0.9562,0.9445,0.8706,0.8694,0.9026,0.8968,0.9371,0.9261,0.9446,0.921,0.9446,0.921
195,0.2542,0.2911,0.898,0.8956,0.9562,0.9444,0.87,0.8686,0.9017,0.8993,0.9358,0.9323,0.9449,0.9203,0.9449,0.9203
196,0.2553,0.2942,0.8963,0.8946,0.9556,0.9449,0.8675,0.8716,0.9003,0.8977,0.9356,0.9255,0.9438,0.9229,0.9438,0.9229
197,0.2525,0.2969,0.899,0.8931,0.9562,0.9447,0.8705,0.8713,0.9027,0.8962,0.9374,0.9226,0.9444,0.9212,0.9444,0.9212
198,0.2543,0.294,0.8971,0.8947,0.9558,0.9445,0.8689,0.8633,0.9009,0.899,0.9353,0.9378,0.9439,0.9211,0.9439,0.9211
199,0.2525,0.2914,0.8981,0.8945,0.9565,0.9448,0.8696,0.8646,0.9018,0.8987,0.9365,0.9356,0.9449,0.9217,0.9449,0.9217
200,0.2536,0.294,0.8976,0.8948,0.9562,0.9445,0.8693,0.8696,0.9014,0.8982,0.9359,0.9289,0.9453,0.9211,0.9453,0.9211
Epoch,Test Loss,Test Accuracy,Test AUC ROC,Test PR,Test F1,Test Recall,Test Int AP,Test AP
200,0,0.8913,0.9431,0.861,0.8956,0.9332,0.9185,0.9185
