Epoch,Train Loss,Val Loss,Train Accuracy,Val Accuracy,Train AUC ROC,Val AUC ROC,Train PR,Val PR,Train F1,Val F1,Train Recall,Val Recall,Train Int AP,Val Int AP,Train AP,Val AP
172,0.2565,0.3067,0.896,0.8898,0.9554,0.9402,0.8671,0.8602,0.8999,0.8941,0.9353,0.9308,0.9437,0.9154,0.9437,0.9154
173,0.258,0.3107,0.8956,0.8899,0.9548,0.9405,0.8665,0.8624,0.8995,0.8939,0.9352,0.9279,0.9432,0.9165,0.9432,0.9165
174,0.2565,0.3121,0.8969,0.8876,0.9553,0.9403,0.8681,0.864,0.9008,0.8912,0.9359,0.9202,0.9436,0.9158,0.9436,0.9158
175,0.2562,0.3105,0.8964,0.889,0.9552,0.9396,0.8674,0.8633,0.9004,0.8928,0.936,0.9244,0.9436,0.9146,0.9436,0.9146
176,0.256,0.3076,0.8964,0.8914,0.9553,0.9406,0.8674,0.8632,0.9003,0.8955,0.9359,0.9302,0.9435,0.9162,0.9435,0.9162
177,0.2556,0.3117,0.8962,0.8869,0.9555,0.9399,0.8669,0.8697,0.9002,0.8894,0.9361,0.9101,0.9439,0.9149,0.9439,0.9149
178,0.2552,0.3152,0.8963,0.8894,0.9556,0.939,0.8671,0.8592,0.9002,0.8939,0.936,0.9315,0.9436,0.915,0.9436,0.915
179,0.2552,0.3085,0.8974,0.8898,0.9558,0.9398,0.8685,0.866,0.9012,0.8933,0.9365,0.9223,0.9443,0.915,0.9443,0.915
180,0.2562,0.3107,0.8967,0.891,0.9554,0.9403,0.8674,0.8659,0.9007,0.8946,0.9365,0.9253,0.9434,0.916,0.9434,0.916
181,0.2543,0.3086,0.8966,0.8907,0.9562,0.9405,0.8683,0.8581,0.9004,0.8955,0.935,0.9363,0.9452,0.9156,0.9452,0.9156
182,0.2541,0.3099,0.8974,0.8912,0.9561,0.9401,0.869,0.8606,0.9012,0.8956,0.9359,0.9335,0.9446,0.9155,0.9446,0.9155
183,0.2538,0.311,0.8973,0.8895,0.9561,0.9408,0.8689,0.861,0.9011,0.8937,0.9357,0.929,0.9448,0.9165,0.9448,0.9165
184,0.2546,0.3104,0.8963,0.8888,0.9559,0.9402,0.8677,0.8633,0.9002,0.8926,0.9352,0.9239,0.9441,0.9148,0.9441,0.9148
185,0.2538,0.3115,0.8963,0.8896,0.9558,0.9403,0.8674,0.8684,0.9003,0.8927,0.9358,0.9185,0.9446,0.9158,0.9446,0.9159
186,0.2536,0.3173,0.8974,0.8872,0.9563,0.9403,0.8685,0.868,0.9013,0.8901,0.9366,0.9134,0.9449,0.9154,0.9449,0.9155
187,0.253,0.3089,0.8978,0.8904,0.9564,0.9406,0.8694,0.8612,0.9015,0.8947,0.9362,0.9309,0.9455,0.9152,0.9455,0.9152
188,0.2532,0.3099,0.898,0.8903,0.9561,0.941,0.869,0.8656,0.9018,0.8939,0.9372,0.9241,0.9446,0.9163,0.9446,0.9164
189,0.2528,0.3108,0.8977,0.8917,0.9567,0.9408,0.87,0.8685,0.9013,0.895,0.935,0.923,0.9455,0.9158,0.9455,0.9158
190,0.2519,0.3082,0.8986,0.8925,0.9566,0.9407,0.8705,0.8638,0.9023,0.8966,0.9365,0.9319,0.9453,0.9165,0.9453,0.9165
191,0.2515,0.3128,0.8986,0.8897,0.9568,0.9404,0.8702,0.8694,0.9023,0.8927,0.9369,0.9173,0.9458,0.9152,0.9458,0.9152
192,0.2534,0.3199,0.8975,0.8882,0.9562,0.9403,0.8693,0.869,0.9013,0.891,0.9357,0.9142,0.9444,0.9154,0.9444,0.9154
193,0.2524,0.3131,0.8983,0.8916,0.9566,0.9406,0.8694,0.8668,0.9022,0.8952,0.9376,0.9254,0.9457,0.9156,0.9457,0.9156
194,0.251,0.307,0.8985,0.8908,0.9571,0.9411,0.8699,0.8684,0.9023,0.894,0.9371,0.9212,0.946,0.9161,0.946,0.9161
195,0.2496,0.3149,0.8995,0.8909,0.9575,0.9404,0.8716,0.8638,0.9032,0.8948,0.9371,0.9282,0.9463,0.9149,0.9463,0.9149
196,0.2523,0.3142,0.8975,0.8883,0.9567,0.9407,0.8689,0.8729,0.9013,0.8906,0.9363,0.909,0.9454,0.9155,0.9454,0.9155
197,0.2515,0.3141,0.8986,0.891,0.957,0.94,0.8703,0.8639,0.9024,0.8949,0.9369,0.9283,0.9457,0.9148,0.9457,0.9148
198,0.2495,0.3131,0.8991,0.8897,0.9577,0.9398,0.8711,0.8661,0.9028,0.8932,0.937,0.9219,0.9466,0.9151,0.9466,0.9152
199,0.2499,0.311,0.899,0.8921,0.9574,0.9411,0.8705,0.8662,0.9028,0.8958,0.9375,0.9275,0.9464,0.9161,0.9464,0.9161
200,0.2508,0.3123,0.8986,0.8903,0.9572,0.9409,0.8708,0.87,0.9023,0.8933,0.9361,0.9178,0.9461,0.9159,0.9461,0.9159
Epoch,Test Loss,Test Accuracy,Test AUC ROC,Test PR,Test F1,Test Recall,Test Int AP,Test AP
200,0.3082,0.8894,0.9406,0.8612,0.8935,0.9284,0.9143,0.9143
