Epoch,Train Loss,Val Loss,Train Accuracy,Val Accuracy,Train AUC ROC,Val AUC ROC,Train PR,Val PR,Train F1,Val F1,Train Recall,Val Recall,Train Int AP,Val Int AP,Train AP,Val AP
172,0.2648,0.3182,0.8925,0.8827,0.9521,0.9374,0.8626,0.8513,0.8968,0.8877,0.9337,0.9273,0.9396,0.9099,0.9396,0.9099
173,0.2657,0.3185,0.8919,0.8803,0.952,0.9366,0.862,0.8577,0.8962,0.8839,0.9331,0.9118,0.9392,0.9096,0.9392,0.9096
174,0.2625,0.319,0.8938,0.8817,0.9527,0.9373,0.864,0.856,0.8979,0.8859,0.9347,0.9179,0.9399,0.9112,0.9399,0.9112
175,0.2643,0.3177,0.8933,0.8829,0.9526,0.9376,0.8637,0.8572,0.8975,0.8869,0.9339,0.9188,0.94,0.911,0.94,0.9111
176,0.2653,0.317,0.8921,0.8838,0.952,0.9371,0.8624,0.852,0.8964,0.8888,0.9331,0.9289,0.9388,0.9104,0.9388,0.9104
177,0.2641,0.3168,0.893,0.8837,0.9524,0.9377,0.8631,0.8591,0.8972,0.8875,0.9342,0.9179,0.9395,0.912,0.9395,0.912
178,0.2624,0.3181,0.8939,0.8825,0.9531,0.9377,0.8647,0.8558,0.898,0.8867,0.934,0.9199,0.9408,0.9109,0.9408,0.9109
179,0.2647,0.322,0.8932,0.8808,0.9522,0.9369,0.8635,0.8559,0.8974,0.8848,0.9342,0.9156,0.9392,0.9111,0.9392,0.9111
180,0.2628,0.3137,0.8929,0.8832,0.9528,0.9374,0.8634,0.8551,0.8971,0.8877,0.9334,0.9228,0.94,0.9113,0.94,0.9113
181,0.2632,0.3187,0.8933,0.8843,0.9526,0.9372,0.8635,0.8513,0.8975,0.8895,0.9342,0.9313,0.9399,0.9105,0.9399,0.9106
182,0.2627,0.3132,0.8943,0.8845,0.9527,0.9383,0.8642,0.859,0.8985,0.8885,0.9356,0.9201,0.9404,0.9123,0.9404,0.9123
183,0.2614,0.3177,0.8944,0.8831,0.9532,0.9379,0.8645,0.8547,0.8986,0.8876,0.9355,0.9232,0.9403,0.9112,0.9403,0.9112
184,0.2626,0.319,0.893,0.8832,0.953,0.9377,0.8635,0.8522,0.8971,0.8881,0.9335,0.9271,0.9404,0.9111,0.9404,0.9111
185,0.2619,0.3177,0.8941,0.8847,0.953,0.9381,0.8647,0.8557,0.8982,0.8893,0.9343,0.9255,0.9402,0.9118,0.9402,0.9118
186,0.2609,0.3187,0.894,0.884,0.9535,0.9374,0.8647,0.8594,0.8981,0.8879,0.9343,0.9183,0.9409,0.9103,0.9409,0.9104
187,0.2591,0.3226,0.8958,0.8833,0.9543,0.9373,0.8665,0.852,0.8998,0.8883,0.9358,0.9278,0.9422,0.9107,0.9422,0.9107
188,0.258,0.321,0.8957,0.8851,0.9545,0.9376,0.8667,0.8578,0.8996,0.8893,0.9351,0.9232,0.9427,0.9112,0.9427,0.9112
189,0.2605,0.3181,0.8946,0.8833,0.9536,0.9379,0.8655,0.8566,0.8986,0.8875,0.9343,0.9207,0.9413,0.9112,0.9413,0.9112
190,0.2604,0.3177,0.8944,0.8845,0.9536,0.9376,0.8651,0.851,0.8984,0.8897,0.9344,0.9322,0.9413,0.9116,0.9413,0.9116
191,0.2597,0.3173,0.895,0.884,0.954,0.9379,0.8661,0.8509,0.899,0.8892,0.9345,0.9312,0.9416,0.9119,0.9416,0.9119
192,0.2605,0.3214,0.8943,0.884,0.9538,0.9376,0.865,0.8485,0.8983,0.8897,0.9344,0.935,0.942,0.9117,0.942,0.9117
193,0.2595,0.3248,0.8944,0.8839,0.9542,0.9373,0.8647,0.8479,0.8986,0.8896,0.9352,0.9356,0.9428,0.9107,0.9428,0.9107
194,0.2581,0.3224,0.8954,0.8861,0.9545,0.9376,0.8661,0.8505,0.8995,0.8916,0.9355,0.9368,0.9429,0.9106,0.9429,0.9106
195,0.2578,0.3178,0.8948,0.8819,0.9546,0.9378,0.8656,0.86,0.8988,0.8854,0.9347,0.9124,0.9429,0.9114,0.9429,0.9114
196,0.2579,0.3205,0.8954,0.8831,0.9547,0.9374,0.8662,0.8581,0.8994,0.8871,0.9352,0.918,0.9426,0.9111,0.9426,0.9111
197,0.2586,0.3176,0.895,0.8824,0.9544,0.9378,0.8657,0.8597,0.899,0.886,0.9351,0.9139,0.9424,0.9114,0.9424,0.9114
198,0.2583,0.3176,0.8957,0.884,0.9543,0.9376,0.8664,0.8603,0.8998,0.8877,0.9358,0.917,0.9423,0.9107,0.9423,0.9107
199,0.2587,0.3225,0.8956,0.8834,0.9543,0.9375,0.8668,0.8586,0.8996,0.8874,0.935,0.9181,0.9421,0.9107,0.9421,0.9107
200,0.2593,0.3171,0.8954,0.8848,0.9539,0.9384,0.8657,0.8558,0.8995,0.8893,0.9361,0.9255,0.9412,0.912,0.9412,0.912
Epoch,Test Loss,Test Accuracy,Test AUC ROC,Test PR,Test F1,Test Recall,Test Int AP,Test AP
200,0.3029,0.8897,0.9418,0.8561,0.8947,0.9369,0.9171,0.9171
